date,customer,product,quantity,price,sales,month,year,row_id,order_id,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,returned,discount,profit,day_of_week,is_weekend,revenue,total_spend,order_count,product_total_sales,source
2015-08-13,sandra flanagan,ultra door pull handle,3,10.52,31.56,8,2015,9575,ca-2015-148495,2015-08-13,same day,sf-20065,consumer,united states,pomona,california,91767,west,anna andreadi,fur-fu-10001889,furniture,furnishings,not,0.0,10.4148,thursday,False,31.56,763.5459999999999,9,265.104,retail_supply_chain_sales
2015-05-26,pamela stobb,novimex swivel fabric task chair,1,105.686,105.686,5,2015,9576,ca-2015-143147,2015-05-28,second class,ps-18760,consumer,united states,san antonio,texas,78207,central,kelly williams,fur-ch-10000863,furniture,chairs,not,0.3,-28.6862,tuesday,False,105.686,2181.479,21,1147.4479999999999,retail_supply_chain_sales
2015-05-26,pamela stobb,startech.com 10/100 vdsl2 ethernet extender kit,2,199.77,399.54,5,2015,9577,ca-2015-143147,2015-05-28,second class,ps-18760,consumer,united states,san antonio,texas,78207,central,kelly williams,tec-ma-10004679,technology,machines,not,0.4,-79.908,tuesday,False,399.54,2181.479,21,799.08,retail_supply_chain_sales
2015-05-26,pamela stobb,"global stack chair with arms, black",5,20.986,104.93,5,2015,9578,ca-2015-143147,2015-05-28,second class,ps-18760,consumer,united states,san antonio,texas,78207,central,kelly williams,fur-ch-10004754,furniture,chairs,not,0.3,-4.497,tuesday,False,104.93,2181.479,21,803.464,retail_supply_chain_sales
2017-09-14,roger barcio,sensible storage wiretech storage systems,1,70.98,70.98,9,2017,9580,ca-2017-152975,2017-09-16,first class,rb-19705,home office,united states,new york city,new york,10035,east,chuck magee,off-st-10001370,office supplies,storage,not,0.0,3.549,thursday,False,70.98,398.19,5,1973.244,retail_supply_chain_sales
2017-09-14,roger barcio,bulldog table or wall-mount pencil sharpener,5,5.99,29.95,9,2017,9581,ca-2017-152975,2017-09-16,first class,rb-19705,home office,united states,new york city,new york,10035,east,chuck magee,off-ar-10001988,office supplies,art,not,0.0,8.6855,thursday,False,29.950000000000003,398.19,5,77.87,retail_supply_chain_sales
2016-07-06,roy skaria,ideal clamps,6,1.6079999999999999,9.648,7,2016,9583,ca-2016-107475,2016-11-06,standard class,rs-19870,home office,united states,philadelphia,pennsylvania,19120,east,chuck magee,off-fa-10002988,office supplies,fasteners,not,0.2,3.4974,wednesday,False,9.648,22.328,3,58.69199999999999,retail_supply_chain_sales
2017-06-25,sarah brown,dmi eclipse executive suite bookcases,1,400.784,400.784,6,2017,9584,ca-2017-116127,2017-06-27,second class,sb-20185,consumer,united states,new york city,new york,10024,east,chuck magee,fur-bo-10002213,furniture,bookcases,not,0.2,-5.0098,sunday,True,400.784,1221.98,9,826.617,retail_supply_chain_sales
2017-08-26,heather jas,"neat ideas personal hanging folder files, black",4,13.43,53.72,8,2017,9585,ca-2017-132584,2017-08-27,first class,hj-14875,home office,united states,detroit,michigan,48234,central,kelly williams,off-st-10000344,office supplies,storage,not,0.0,13.9672,saturday,True,53.72,358.1,6,276.658,retail_supply_chain_sales
2016-08-26,stuart van,xerox 1944,1,31.008,31.008,8,2016,9586,ca-2016-160598,2016-08-28,first class,sv-20815,corporate,united states,miami,florida,33142,south,cassandra brandow,off-pa-10002319,office supplies,paper,not,0.2,11.2404,friday,False,31.008,324.746,5,573.648,retail_supply_chain_sales
2016-11-18,bobby elias,recycled premium regency composition covers,5,12.224,61.12,11,2016,9587,ca-2016-108630,2016-11-18,same day,be-11410,consumer,united states,concord,california,94521,west,anna andreadi,off-bi-10002437,office supplies,binders,not,0.2,22.156,friday,False,61.120000000000005,611.688,4,110.01599999999999,retail_supply_chain_sales
2017-04-17,brendan murry,carina media storage towers in natural & black,4,48.784,195.136,4,2017,9588,us-2017-129203,2017-04-22,standard class,bm-11575,corporate,united states,chicago,illinois,60653,central,kelly williams,off-st-10001418,office supplies,storage,not,0.2,-43.9056,monday,False,195.136,808.162,10,1073.248,retail_supply_chain_sales
2017-07-23,annie zypern,"hunt powerhouse electric pencil sharpener, blue",4,30.384,121.536,7,2017,9589,ca-2017-110940,2017-07-28,standard class,az-10750,consumer,united states,wheeling,illinois,60090,central,kelly williams,off-ar-10000380,office supplies,art,not,0.2,15.192,sunday,True,121.536,1064.29,11,1617.9479999999999,retail_supply_chain_sales
2014-11-05,harold dahlen,"black print carbonless 8 1/2"" x 8 1/4"" rapid memo book",3,5.824000000000001,17.472,11,2014,9590,ca-2014-119172,2014-11-05,standard class,hd-14785,home office,united states,chicago,illinois,60610,central,kelly williams,off-pa-10003036,office supplies,paper,not,0.2,5.6784,wednesday,False,17.472,251.36,7,64.06400000000001,retail_supply_chain_sales
2014-11-05,harold dahlen,avery arch ring binders,9,11.62,104.58,11,2014,9591,ca-2014-119172,2014-11-05,standard class,hd-14785,home office,united states,chicago,illinois,60610,central,kelly williams,off-bi-10002026,office supplies,binders,not,0.8,-172.557,wednesday,False,104.58,251.36,7,1318.87,retail_supply_chain_sales
2016-07-28,barry franz,"eldon image series desk accessories, ebony",5,4.9399999999999995,24.7,7,2016,9592,us-2016-105452,2016-07-28,standard class,bf-11005,home office,united states,pasadena,texas,77506,central,kelly williams,fur-fu-10003691,furniture,furnishings,not,0.6,-9.88,thursday,False,24.699999999999996,673.904,9,180.31,retail_supply_chain_sales
2016-07-28,barry franz,"tenex chairmat w/ average lip, 45"" x 53""",5,60.544000000000004,302.72,7,2016,9593,us-2016-105452,2016-07-28,standard class,bf-11005,home office,united states,pasadena,texas,77506,central,kelly williams,fur-fu-10003806,furniture,furnishings,not,0.6,-378.4,thursday,False,302.72,673.904,9,544.896,retail_supply_chain_sales
2017-09-14,henia zydlo,xerox 1980,2,4.28,8.56,9,2017,9594,ca-2017-108931,2017-09-19,standard class,hz-14950,consumer,united states,new york city,new york,10024,east,chuck magee,off-pa-10002741,office supplies,paper,yes,0.0,3.852,thursday,False,8.56,162.6,5,34.24,retail_supply_chain_sales
2017-09-14,henia zydlo,xerox 1987,2,5.78,11.56,9,2017,9595,ca-2017-108931,2017-09-19,standard class,hz-14950,consumer,united states,new york city,new york,10024,east,chuck magee,off-pa-10003845,office supplies,paper,yes,0.0,5.6644,thursday,False,11.56,162.6,5,92.48,retail_supply_chain_sales
2017-01-24,keith dawkins,"acco six-outlet power strip, 4' cord length",3,8.62,25.86,1,2017,9596,ca-2017-104619,2017-01-29,standard class,kd-16495,corporate,united states,san jose,california,95123,west,anna andreadi,off-ap-10001492,office supplies,appliances,not,0.0,6.7236,tuesday,False,25.86,1607.752,24,343.076,retail_supply_chain_sales
2017-01-24,keith dawkins,ibico eb-19 dual function manual binding system,2,138.392,276.784,1,2017,9597,ca-2017-104619,2017-01-29,standard class,kd-16495,corporate,united states,san jose,california,95123,west,anna andreadi,off-bi-10004318,office supplies,binders,not,0.2,89.9548,tuesday,False,276.784,1607.752,24,1574.2089999999998,retail_supply_chain_sales
2017-01-24,keith dawkins,jensen smps-640 - speaker phone,3,36.784,110.352,1,2017,9598,ca-2017-104619,2017-01-29,standard class,kd-16495,corporate,united states,san jose,california,95123,west,anna andreadi,tec-ph-10000193,technology,phones,not,0.2,8.2764,tuesday,False,110.352,1607.752,24,496.584,retail_supply_chain_sales
2015-09-19,frank carlisle,"seth thomas 8 1/2"" cubicle clock",3,20.28,60.84,9,2015,9599,ca-2015-149517,2015-09-23,standard class,fc-14245,home office,united states,sacramento,california,95823,west,anna andreadi,fur-fu-10003464,furniture,furnishings,not,0.0,19.4688,saturday,True,60.84,1491.152,13,210.912,retail_supply_chain_sales
2015-04-14,theone pippenger,acco smartsocket color-coded six-outlet ac adapter model surge protectors,1,35.208,35.208,4,2015,9600,ca-2015-116841,2015-04-18,standard class,tp-21130,consumer,united states,springfield,oregon,97477,west,anna andreadi,off-ap-10002403,office supplies,appliances,not,0.2,2.6406,tuesday,False,35.208,1582.566,13,448.902,retail_supply_chain_sales
2017-08-05,ed braxton,xerox 1997,8,5.184,41.472,8,2017,9601,ca-2017-107797,2017-11-05,second class,eb-13705,corporate,united states,mansfield,texas,76063,central,kelly williams,off-pa-10003848,office supplies,paper,not,0.2,14.5152,saturday,True,41.472,1183.594,9,178.848,retail_supply_chain_sales
2016-04-09,jeremy pistek,xerox 1886,5,47.9,239.5,4,2016,9602,ca-2016-117604,2016-09-09,standard class,jp-15520,consumer,united states,jonesboro,arkansas,72401,south,cassandra brandow,off-pa-10001357,office supplies,paper,not,0.0,114.96,saturday,True,239.5,1841.876,14,651.4399999999999,retail_supply_chain_sales
2014-05-19,tamara dahlen,acme design stainless steel bent scissors,5,6.840000000000001,34.2,5,2014,9603,ca-2014-130155,2014-05-22,first class,td-20995,consumer,united states,virginia beach,virginia,23464,south,cassandra brandow,off-su-10004737,office supplies,supplies,not,0.0,9.234,monday,False,34.2,421.06,15,88.92,retail_supply_chain_sales
2016-06-17,denise monton,hon 2111 invitation series corner table,3,125.622,376.866,6,2016,9604,ca-2016-129861,2016-06-23,standard class,dm-13345,corporate,united states,rochester,new york,14609,east,chuck magee,fur-ta-10003715,furniture,tables,not,0.4,-213.5574,friday,False,376.866,1383.502,12,376.866,retail_supply_chain_sales
2015-02-11,emily grady,"eureka hand vacuum, bagless",4,49.43,197.72,2,2015,9605,ca-2015-138625,2015-05-11,first class,eg-13900,consumer,united states,chesapeake,virginia,23320,south,cassandra brandow,off-ap-10003099,office supplies,appliances,not,0.0,55.3616,wednesday,False,197.72,1289.374,8,197.72,retail_supply_chain_sales
2017-04-11,henry goldwyn,sandisk ultra 32 gb microsdhc class 10 memory card,4,17.68,70.72,4,2017,9606,us-2017-122672,2017-09-11,standard class,hg-14965,corporate,united states,lancaster,ohio,43130,east,chuck magee,tec-ac-10002323,technology,accessories,not,0.2,-6.188,tuesday,False,70.72,778.352,15,884.0,retail_supply_chain_sales
2017-04-11,henry goldwyn,"carina 42""hx23 3/4""w media storage unit",3,64.784,194.352,4,2017,9607,us-2017-122672,2017-09-11,standard class,hg-14965,corporate,united states,lancaster,ohio,43130,east,chuck magee,off-st-10002344,office supplies,storage,not,0.2,-43.7292,tuesday,False,194.35200000000003,778.352,15,1635.796,retail_supply_chain_sales
2017-05-12,bart folk,"telephone message books with fax/mobile section, 4 1/4"" x 6""",6,3.6,21.6,5,2017,9608,ca-2017-117128,2017-08-12,second class,bf-11080,consumer,united states,new york city,new york,10024,east,chuck magee,off-pa-10000007,office supplies,paper,not,0.0,9.936,friday,False,21.6,272.95,6,51.120000000000005,retail_supply_chain_sales
2017-05-12,bart folk,avery 52,3,3.69,11.07,5,2017,9609,ca-2017-117128,2017-08-12,second class,bf-11080,consumer,united states,new york city,new york,10024,east,chuck magee,off-la-10000248,office supplies,labels,not,0.0,5.2029,friday,False,11.07,272.95,6,68.634,retail_supply_chain_sales
2016-05-16,sanjit chand,"tenex carpeted, granite-look or clear contemporary contour shape chair mats",4,70.71,282.84,5,2016,9610,ca-2016-130638,2016-05-19,second class,sc-20095,consumer,united states,los angeles,california,90045,west,anna andreadi,fur-fu-10002116,furniture,furnishings,yes,0.0,19.7988,monday,False,282.84,2294.484,19,763.6679999999999,retail_supply_chain_sales
2016-05-16,sanjit chand,avery 481,9,3.08,27.72,5,2016,9611,ca-2016-130638,2016-05-19,second class,sc-20095,consumer,united states,los angeles,california,90045,west,anna andreadi,off-la-10002195,office supplies,labels,yes,0.0,13.3056,monday,False,27.72,2294.484,19,91.168,retail_supply_chain_sales
2017-10-24,carlos soltero,staples,4,2.92,11.68,10,2017,9612,ca-2017-144365,2017-10-30,standard class,cs-11950,consumer,united states,jackson,mississippi,39212,south,cassandra brandow,off-fa-10000735,office supplies,fasteners,not,0.0,5.256,tuesday,False,11.68,1911.031,20,755.47,retail_supply_chain_sales
2016-09-18,bill donatelli,polycom cx300 desktop phone usb voip phone,2,119.992,239.984,9,2016,9613,ca-2016-110086,2016-09-22,standard class,bd-11320,consumer,united states,woodland,california,95695,west,anna andreadi,tec-ph-10001299,technology,phones,not,0.2,23.9984,sunday,True,239.984,2029.1129999999998,17,1139.924,retail_supply_chain_sales
2014-11-11,mary zewe,belkin f5c206vtel 6 outlet surge,1,22.98,22.98,11,2014,9614,ca-2014-128524,2014-11-13,first class,mz-17515,corporate,united states,seattle,washington,98115,west,anna andreadi,off-ap-10002892,office supplies,appliances,not,0.0,6.894,tuesday,False,22.98,531.322,9,464.196,retail_supply_chain_sales
2014-11-11,mary zewe,belkin standard 104 key usb keyboard,7,14.59,102.13,11,2014,9615,ca-2014-128524,2014-11-13,first class,mz-17515,corporate,united states,seattle,washington,98115,west,anna andreadi,tec-ac-10002718,technology,accessories,not,0.0,15.3195,tuesday,False,102.13,531.322,9,265.538,retail_supply_chain_sales
2016-08-22,pauline webber,newell 346,2,2.88,5.76,8,2016,9617,ca-2016-140256,2016-08-29,standard class,pw-19030,corporate,united states,los angeles,california,90049,west,anna andreadi,off-ar-10002255,office supplies,art,not,0.0,1.6704,monday,False,5.76,1075.536,11,31.104,retail_supply_chain_sales
2017-11-16,bill stewart,panasonic kp-380bk classic electric pencil sharpener,3,28.784000000000002,86.352,11,2017,9619,ca-2017-160633,2017-11-21,standard class,bs-11380,corporate,united states,bowling green,ohio,43402,east,chuck magee,off-ar-10004022,office supplies,art,not,0.2,5.397,thursday,False,86.352,982.116,9,705.208,retail_supply_chain_sales
2017-11-16,bill stewart,logitech media keyboard k200,5,27.992,139.96,11,2017,9620,ca-2017-160633,2017-11-21,standard class,bs-11380,corporate,united states,bowling green,ohio,43402,east,chuck magee,tec-ac-10002335,technology,accessories,not,0.2,-1.7495,thursday,False,139.96,982.116,9,503.856,retail_supply_chain_sales
2014-09-26,dianna arnett,hoover commercial lightweight upright vacuum,6,2.7840000000000003,16.704,9,2014,9621,ca-2014-115133,2014-09-30,standard class,da-13450,home office,united states,lancaster,ohio,43130,east,chuck magee,off-ap-10001634,office supplies,appliances,not,0.2,1.2528,friday,False,16.704,156.76,8,18.096,retail_supply_chain_sales
2014-09-26,dianna arnett,maxell cd-r discs,2,1.576,3.152,9,2014,9622,ca-2014-115133,2014-09-30,standard class,da-13450,home office,united states,lancaster,ohio,43130,east,chuck magee,tec-ac-10002370,technology,accessories,not,0.2,0.4728,friday,False,3.152,156.76,8,15.76,retail_supply_chain_sales
2014-09-26,dianna arnett,"message book, wirebound, four 5 1/2"" x 4"" forms/pg., 200 dupl. sets/book",4,8.224,32.896,9,2014,9623,ca-2014-115133,2014-09-30,standard class,da-13450,home office,united states,lancaster,ohio,43130,east,chuck magee,off-pa-10000174,office supplies,paper,not,0.2,11.1024,friday,False,32.896,156.76,8,152.144,retail_supply_chain_sales
2017-06-29,max engle,belkin f9g930v10-gry 9 outlet surge,2,10.696,21.392,6,2017,9624,ca-2017-137449,2017-06-30,first class,me-17725,consumer,united states,dallas,texas,75220,central,kelly williams,off-ap-10000240,office supplies,appliances,not,0.8,-54.5496,thursday,False,21.392,1206.4932,12,770.112,retail_supply_chain_sales
2017-06-29,max engle,bevis round conference table top & single column base,3,102.438,307.314,6,2017,9625,ca-2017-137449,2017-06-30,first class,me-17725,consumer,united states,dallas,texas,75220,central,kelly williams,fur-ta-10002855,furniture,tables,not,0.3,-39.5118,thursday,False,307.314,1206.4932,12,760.9680000000001,retail_supply_chain_sales
2017-06-29,max engle,o'sullivan plantations 2-door library in landvery oak,3,136.66639999999998,409.9992,6,2017,9626,ca-2017-137449,2017-06-30,first class,me-17725,consumer,united states,dallas,texas,75220,central,kelly williams,fur-bo-10000780,furniture,bookcases,not,0.32,-96.4704,thursday,False,409.9992,1206.4932,12,1033.0372,retail_supply_chain_sales
2017-09-23,maya herman,xerox 1899,2,4.624,9.248,9,2017,9627,ca-2017-103520,2017-09-25,first class,mh-17785,corporate,united states,lubbock,texas,79424,central,kelly williams,off-pa-10001846,office supplies,paper,not,0.2,3.3524,saturday,True,9.248,906.458,9,69.36,retail_supply_chain_sales
2014-11-23,bobby trafton,unikeep view case binders,3,4.89,14.67,11,2014,9628,ca-2014-139283,2014-11-27,standard class,bt-11440,consumer,united states,detroit,michigan,48227,central,kelly williams,off-bi-10002049,office supplies,binders,not,0.0,6.7482,sunday,True,14.669999999999998,603.876,7,28.851,retail_supply_chain_sales
2014-01-13,michael moore,xerox 1923,7,5.344,37.408,1,2014,9629,ca-2014-118192,2014-01-18,standard class,mm-17920,consumer,united states,newark,ohio,43055,east,chuck magee,off-pa-10002947,office supplies,paper,not,0.2,13.0928,monday,False,37.408,541.076,13,94.856,retail_supply_chain_sales
2014-01-13,michael moore,avery metallic poly binders,2,1.719,3.438,1,2014,9630,ca-2014-118192,2014-01-18,standard class,mm-17920,consumer,united states,newark,ohio,43055,east,chuck magee,off-bi-10003476,office supplies,binders,not,0.7,-2.5212,monday,False,3.438,541.076,13,135.80100000000002,retail_supply_chain_sales
2016-05-31,neoma murray,avery hidden tab dividers for binding systems,3,2.384,7.152,5,2016,9631,ca-2016-168844,2016-06-06,standard class,nm-18520,consumer,united states,new york city,new york,10011,east,chuck magee,off-bi-10002609,office supplies,binders,not,0.2,2.3244,tuesday,False,7.151999999999999,512.029,14,31.588,retail_supply_chain_sales
2016-05-31,neoma murray,jackery bar premium fast-charging portable charger,6,29.95,179.7,5,2016,9632,ca-2016-168844,2016-06-06,standard class,nm-18520,consumer,united states,new york city,new york,10011,east,chuck magee,tec-ph-10003215,technology,phones,not,0.0,88.053,tuesday,False,179.7,512.029,14,467.22,retail_supply_chain_sales
2017-02-13,mark hamilton,"holmes replacement filter for hepa air cleaner, medium room",8,11.33,90.64,2,2017,9633,ca-2017-154809,2017-02-17,standard class,mh-17455,consumer,united states,minneapolis,minnesota,55407,central,kelly williams,off-ap-10004785,office supplies,appliances,not,0.0,38.9752,monday,False,90.64,1031.2820000000002,10,203.94,retail_supply_chain_sales
2014-10-14,toby carlisle,wd my passport ultra 500gb portable external hard drive,3,59.0,177.0,10,2014,9634,ca-2014-151330,2014-10-17,first class,tc-21295,consumer,united states,everett,massachusetts,2149,east,chuck magee,tec-ac-10000865,technology,accessories,not,0.0,30.09,tuesday,False,177.0,1942.292,14,708.0,retail_supply_chain_sales
2014-10-14,toby carlisle,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",7,11.35,79.45,10,2014,9635,ca-2014-151330,2014-10-17,first class,tc-21295,consumer,united states,everett,massachusetts,2149,east,chuck magee,off-st-10000615,office supplies,storage,not,0.0,22.246,tuesday,False,79.45,1942.292,14,347.31,retail_supply_chain_sales
2014-11-18,maya herman,"howard miller 13-1/2"" diameter rosebrook wall clock",2,68.77,137.54,11,2014,9637,ca-2014-124702,2014-11-25,standard class,mh-17785,corporate,united states,seattle,washington,98105,west,anna andreadi,fur-fu-10003553,furniture,furnishings,not,0.0,55.016,tuesday,False,137.54,906.458,9,949.026,retail_supply_chain_sales
2017-12-11,emily phan,xerox 1899,2,5.78,11.56,12,2017,9639,us-2017-125808,2017-12-11,second class,ep-13915,consumer,united states,los angeles,california,90032,west,anna andreadi,off-pa-10001846,office supplies,paper,not,0.0,5.6644,monday,False,11.56,2426.3360000000002,27,69.36,retail_supply_chain_sales
2014-07-03,craig molinari,newell chalk holder,5,4.13,20.65,7,2014,9641,ca-2014-104563,2014-12-03,standard class,cm-12715,corporate,united states,seattle,washington,98103,west,anna andreadi,off-ar-10000390,office supplies,art,not,0.0,9.499,thursday,False,20.65,1280.558,10,83.426,retail_supply_chain_sales
2014-07-03,craig molinari,"contico 72""h heavy-duty storage system",5,40.980000000000004,204.9,7,2014,9642,ca-2014-104563,2014-12-03,standard class,cm-12715,corporate,united states,seattle,washington,98103,west,anna andreadi,off-st-10000934,office supplies,storage,not,0.0,0.0,thursday,False,204.90000000000003,1280.558,10,598.308,retail_supply_chain_sales
2014-07-03,craig molinari,office star - task chair with contemporary loop arms,6,72.784,436.704,7,2014,9643,ca-2014-104563,2014-12-03,standard class,cm-12715,corporate,united states,seattle,washington,98103,west,anna andreadi,fur-ch-10002780,furniture,chairs,not,0.2,21.8352,thursday,False,436.70400000000006,1280.558,10,600.4680000000001,retail_supply_chain_sales
2014-07-03,craig molinari,"global leather and oak executive chair, black",2,240.784,481.568,7,2014,9644,ca-2014-104563,2014-12-03,standard class,cm-12715,corporate,united states,seattle,washington,98103,west,anna andreadi,fur-ch-10004495,furniture,chairs,not,0.2,54.1764,thursday,False,481.568,1280.558,10,1444.704,retail_supply_chain_sales
2017-08-06,frank olsen,memorex micro travel drive 16 gb,7,12.792,89.544,8,2017,9645,us-2017-107979,2017-08-06,standard class,fo-14305,consumer,united states,glendale,arizona,85301,west,anna andreadi,tec-ac-10002006,technology,accessories,not,0.2,12.3123,sunday,True,89.544,619.162,13,454.116,retail_supply_chain_sales
2017-08-06,frank olsen,rogers deluxe file chest,2,17.584,35.168,8,2017,9646,us-2017-107979,2017-08-06,standard class,fo-14305,consumer,united states,glendale,arizona,85301,west,anna andreadi,off-st-10002485,office supplies,storage,not,0.2,-8.3524,sunday,True,35.168,619.162,13,443.99600000000004,retail_supply_chain_sales
2017-08-06,frank olsen,gbc velobinder electric binding machine,2,36.294,72.588,8,2017,9647,us-2017-107979,2017-08-06,standard class,fo-14305,consumer,united states,glendale,arizona,85301,west,anna andreadi,off-bi-10000778,office supplies,binders,not,0.7,-48.392,sunday,True,72.588,619.162,13,496.018,retail_supply_chain_sales
2014-11-19,mitch webber,recycled steel personal file for standard file folders,4,55.29,221.16,11,2014,9648,ca-2014-150518,2014-11-24,standard class,mw-18220,consumer,united states,coon rapids,minnesota,55433,central,kelly williams,off-st-10000877,office supplies,storage,not,0.0,57.5016,wednesday,False,221.16,920.7460000000001,9,1072.626,retail_supply_chain_sales
2014-11-19,mitch webber,jabra speak 410,3,93.99000000000001,281.97,11,2014,9649,ca-2014-150518,2014-11-24,standard class,mw-18220,consumer,united states,coon rapids,minnesota,55433,central,kelly williams,tec-ph-10002103,technology,phones,not,0.0,78.9516,wednesday,False,281.97,920.7460000000001,9,1898.598,retail_supply_chain_sales
2016-11-26,maribeth schnelling,newell 31,9,4.13,37.17,11,2016,9651,ca-2016-107104,2016-11-30,standard class,ms-17365,consumer,united states,los angeles,california,90045,west,anna andreadi,off-ar-10004269,office supplies,art,not,0.0,10.4076,saturday,True,37.17,1641.896,21,94.99000000000001,retail_supply_chain_sales
2016-11-26,maribeth schnelling,belkin f9s820v06 8 outlet surge,2,32.48,64.96,11,2016,9652,ca-2016-107104,2016-11-30,standard class,ms-17365,consumer,united states,los angeles,california,90045,west,anna andreadi,off-ap-10000055,office supplies,appliances,not,0.0,19.488,saturday,True,64.96,1641.896,21,266.336,retail_supply_chain_sales
2017-01-23,harold pawlan,logitech wireless anywhere mouse mx for pc and mac,2,47.992,95.984,1,2017,9654,ca-2017-161893,2017-01-27,standard class,hp-14815,home office,united states,tucson,arizona,85705,west,anna andreadi,tec-ac-10001874,technology,accessories,not,0.2,11.998,monday,False,95.984,747.414,9,551.908,retail_supply_chain_sales
2017-01-23,harold pawlan,wilson jones data.warehouse d-ring binders with dubllock,2,2.469,4.938,1,2017,9655,ca-2017-161893,2017-01-27,standard class,hp-14815,home office,united states,tucson,arizona,85705,west,anna andreadi,off-bi-10004506,office supplies,binders,not,0.7,-3.6212,monday,False,4.938,747.414,9,66.663,retail_supply_chain_sales
2014-09-22,adam shillingsburg,"computer room manger, 14""",3,32.48,97.44,9,2014,9656,ca-2014-156160,2014-09-29,standard class,as-10090,consumer,united states,new york city,new york,10035,east,chuck magee,fur-fu-10001876,furniture,furnishings,not,0.0,35.0784,monday,False,97.44,1113.2079999999999,22,636.6080000000001,retail_supply_chain_sales
2014-09-22,adam shillingsburg,cardinal holdit business card pockets,1,3.984,3.984,9,2014,9657,ca-2014-156160,2014-09-29,standard class,as-10090,consumer,united states,new york city,new york,10035,east,chuck magee,off-bi-10003355,office supplies,binders,not,0.2,1.3944,monday,False,3.984,1113.2079999999999,22,87.648,retail_supply_chain_sales
2014-09-22,adam shillingsburg,"avery hi-liter glidestik fluorescent highlighter, yellow ink",4,3.26,13.04,9,2014,9658,ca-2014-156160,2014-09-29,standard class,as-10090,consumer,united states,new york city,new york,10035,east,chuck magee,off-ar-10003876,office supplies,art,not,0.0,5.7376,monday,False,13.04,1113.2079999999999,22,26.08,retail_supply_chain_sales
2014-03-26,cindy stewart,smead alpha-z color-coded name labels first letter starter set,5,3.75,18.75,3,2014,9660,ca-2014-100860,2014-03-30,second class,cs-12505,consumer,united states,pomona,california,91767,west,anna andreadi,off-la-10001982,office supplies,labels,not,0.0,9.0,wednesday,False,18.75,1190.0700000000002,8,71.25,retail_supply_chain_sales
2016-06-06,maria etezadi,rosewill 107 normal keys usb wired standard keyboard,2,13.48,26.96,6,2016,9662,ca-2016-160717,2016-11-06,standard class,me-17320,home office,united states,santa barbara,california,93101,west,anna andreadi,tec-ac-10002134,technology,accessories,not,0.0,3.7744,monday,False,26.96,2043.188,16,105.14399999999999,retail_supply_chain_sales
2016-06-06,maria etezadi,bose soundlink bluetooth speaker,3,159.20000000000002,477.6,6,2016,9663,ca-2016-160717,2016-11-06,standard class,me-17320,home office,united states,santa barbara,california,93101,west,anna andreadi,tec-ph-10001760,technology,phones,not,0.2,161.19,monday,False,477.6,2043.188,16,1154.2,retail_supply_chain_sales
2017-08-31,maxwell schwartz,space solutions commercial steel shelving,3,64.64999999999999,193.95,8,2017,9664,ca-2017-132619,2017-08-31,standard class,ms-17770,consumer,united states,san francisco,california,94109,west,anna andreadi,off-st-10001511,office supplies,storage,not,0.0,9.6975,thursday,False,193.95,1238.964,16,1228.35,retail_supply_chain_sales
2015-07-12,kristen hastings,xerox 218,2,6.48,12.96,7,2015,9665,us-2015-120957,2015-07-12,same day,kh-16690,corporate,united states,riverside,california,92503,west,anna andreadi,off-pa-10003953,office supplies,paper,not,0.0,6.2208,sunday,True,12.96,1046.3890000000001,12,49.248000000000005,retail_supply_chain_sales
2017-11-16,lena creighton,eldon radial chair mat for low to medium pile carpets,3,39.98,119.94,11,2017,9666,ca-2017-157448,2017-11-20,standard class,lc-16885,consumer,united states,los angeles,california,90049,west,anna andreadi,fur-fu-10003268,furniture,furnishings,not,0.0,23.988,thursday,False,119.94,1952.098,19,775.6120000000001,retail_supply_chain_sales
2017-11-16,lena creighton,eldon image series black desk accessories,3,4.14,12.42,11,2017,9667,ca-2017-157448,2017-11-20,standard class,lc-16885,consumer,united states,los angeles,california,90049,west,anna andreadi,fur-fu-10001847,furniture,furnishings,not,0.0,4.4712,thursday,False,12.419999999999998,1952.098,19,48.852,retail_supply_chain_sales
2016-04-23,art ferguson,recycled pressboard report cover with reinforced top hinge,7,2.584,18.088,4,2016,9668,ca-2016-126270,2016-04-27,standard class,af-10870,consumer,united states,san clemente,california,92672,west,anna andreadi,off-bi-10002764,office supplies,binders,not,0.2,6.5569,saturday,True,18.088,1390.068,15,69.768,retail_supply_chain_sales
2016-04-23,art ferguson,"recycled interoffice envelopes with string and button closure, 10 x 13",3,23.99,71.97,4,2016,9669,ca-2016-126270,2016-04-27,standard class,af-10870,consumer,united states,san clemente,california,92672,west,anna andreadi,off-en-10004386,office supplies,envelopes,not,0.0,35.985,saturday,True,71.97,1390.068,15,259.092,retail_supply_chain_sales
2017-02-04,amy hunt,avery 499,3,4.9799999999999995,14.94,2,2017,9670,ca-2017-145275,2017-06-04,standard class,ah-10465,consumer,united states,decatur,alabama,35601,south,cassandra brandow,off-la-10001569,office supplies,labels,not,0.0,6.8724,saturday,True,14.939999999999998,603.024,6,176.292,retail_supply_chain_sales
