customer_id,customer_name,segment,region,city,last_purchase_date,days_since_last_purchase
1602,thomas brown,home office,europe,unknown,2025-06-03,211
1148,nadia pereira,consumer,middle east & africa,unknown,2025-06-04,210
941,linda johnson,consumer,asia pacific,unknown,2025-06-05,209
1433,richard leroy,corporate,asia pacific,unknown,2025-06-05,209
1069,mia brown,consumer,south america,unknown,2025-06-06,208
27,ahmed weber,corporate,asia pacific,unknown,2025-06-07,207
324,diego li,consumer,europe,unknown,2025-06-07,207
735,jennifer thompson,corporate,north america,unknown,2025-06-07,207
1130,michael yamamoto,consumer,europe,unknown,2025-06-07,207
245,christopher khan,home office,europe,unknown,2025-06-08,206
406,ethan jones,consumer,middle east & africa,unknown,2025-06-08,206
469,felix patel,consumer,europe,unknown,2025-06-10,204
900,li pereira,corporate,middle east & africa,unknown,2025-06-10,204
1163,noah chen,consumer,north america,unknown,2025-06-10,204
277,clara moreau,corporate,north america,unknown,2025-06-11,203
618,isabella russo,corporate,europe,unknown,2025-06-12,202
643,ivan patel,home office,asia pacific,unknown,2025-06-14,200
1543,sophie chen,corporate,north america,unknown,2025-06-14,200
499,giulia müller,corporate,asia pacific,unknown,2025-06-16,198
1476,robert taylor,home office,north america,unknown,2025-06-16,198
1737,yuki suzuki,corporate,asia pacific,unknown,2025-06-17,197
72,amina taylor,home office,middle east & africa,unknown,2025-06-18,196
100,ava clark,consumer,europe,unknown,2025-06-18,196
1681,william garcia,corporate,europe,unknown,2025-06-18,196
470,felix pereira,consumer,europe,unknown,2025-06-20,194
936,liam zhang,home office,asia pacific,unknown,2025-06-20,194
1544,sophie chen,home office,europe,unknown,2025-06-20,194
54,ali yamamoto,consumer,asia pacific,unknown,2025-06-21,193
56,amina anderson,corporate,asia pacific,unknown,2025-06-22,192
834,karen yamamoto,corporate,europe,unknown,2025-06-22,192
970,lucas moreau,home office,north america,unknown,2025-06-22,192
299,david kumar,consumer,europe,unknown,2025-06-23,191
1580,susan harris,consumer,europe,unknown,2025-06-23,191
185,carlos jackson,corporate,middle east & africa,unknown,2025-06-24,190
274,clara martinez,home office,north america,unknown,2025-06-24,190
548,hans ferrari,home office,europe,unknown,2025-06-24,190
1530,sarah rossi,corporate,europe,unknown,2025-06-24,190
213,chen martin,consumer,europe,unknown,2025-06-25,189
894,li harris,consumer,north america,unknown,2025-06-25,189
1158,nadia thomas,consumer,asia pacific,unknown,2025-06-25,189
1216,olga yamamoto,consumer,middle east & africa,unknown,2025-06-25,189
347,elizabeth johnson,home office,north america,unknown,2025-06-27,187
715,jennifer ferrari,consumer,north america,unknown,2025-06-27,187
1318,patricia jackson,corporate,europe,unknown,2025-06-27,187
374,emma johnson,corporate,middle east & africa,unknown,2025-06-28,186
1182,noah tanaka,consumer,asia pacific,unknown,2025-06-28,186
138,ayumi romano,consumer,north america,unknown,2025-06-30,184
211,chen khan,corporate,north america,unknown,2025-06-30,184
787,joseph clark,consumer,asia pacific,unknown,2025-07-02,182
351,elizabeth park,corporate,europe,unknown,2025-07-03,181
378,emma kim,consumer,europe,unknown,2025-07-03,181
1458,robert harris,consumer,north america,unknown,2025-07-03,181
149,ayumi white,corporate,north america,unknown,2025-07-04,180
99,amir yamamoto,home office,north america,unknown,2025-07-06,178
288,clara sharma,consumer,middle east & africa,unknown,2025-07-06,178
1050,mary laurent,consumer,asia pacific,unknown,2025-07-06,178
1242,olivia schmidt,home office,europe,unknown,2025-07-06,178
236,christopher chen,consumer,asia pacific,unknown,2025-07-07,177
519,hanna fischer,consumer,asia pacific,unknown,2025-07-07,177
360,elizabeth taylor,home office,asia pacific,unknown,2025-07-08,176
990,marco ferrari,consumer,asia pacific,unknown,2025-07-08,176
1489,sakura kim,consumer,europe,unknown,2025-07-10,174
204,chen ali,corporate,south america,unknown,2025-07-12,172
273,clara martin,consumer,north america,unknown,2025-07-13,171
1618,thomas oliveira,corporate,europe,unknown,2025-07-13,171
1688,william martinez,consumer,europe,unknown,2025-07-13,171
353,elizabeth santos,consumer,europe,unknown,2025-07-14,170
415,ethan thomas,corporate,middle east & africa,unknown,2025-07-14,170
250,christopher park,consumer,europe,unknown,2025-07-15,169
782,john suzuki,corporate,europe,unknown,2025-07-15,169
875,layla jackson,consumer,europe,unknown,2025-07-15,169
1647,wei laurent,consumer,europe,unknown,2025-07-15,169
302,david nilsson,consumer,asia pacific,unknown,2025-07-16,168
390,emma sharma,consumer,middle east & africa,unknown,2025-07-16,168
505,giulia russo,corporate,asia pacific,unknown,2025-07-16,168
906,li suzuki,consumer,north america,unknown,2025-07-17,167
1317,patricia garcia,corporate,north america,unknown,2025-07-18,166
1099,michael ahmed,consumer,north america,unknown,2025-07-19,165
1445,richard sharma,consumer,europe,unknown,2025-07-19,165
263,clara dubois,corporate,asia pacific,unknown,2025-07-20,164
414,ethan santos,consumer,asia pacific,unknown,2025-07-20,164
1034,mary anderson,consumer,asia pacific,unknown,2025-07-20,164
680,jamal taylor,consumer,north america,unknown,2025-07-21,163
530,hanna park,corporate,middle east & africa,unknown,2025-07-23,161
1088,mia santos,consumer,north america,unknown,2025-07-23,161
1701,xiao brown,corporate,south america,unknown,2025-07-23,161
260,clara brown,home office,europe,unknown,2025-07-24,160
940,linda hassan,corporate,asia pacific,unknown,2025-07-24,160
1412,raj sato,home office,south america,unknown,2025-07-24,160
30,ali harris,consumer,north america,unknown,2025-07-25,159
905,li smith,consumer,asia pacific,unknown,2025-07-25,159
1095,mia wang,corporate,asia pacific,unknown,2025-07-26,158
1263,omar park,consumer,asia pacific,unknown,2025-07-26,158
1270,omar russo,corporate,south america,unknown,2025-07-26,158
1692,william robinson,consumer,asia pacific,unknown,2025-07-26,158
736,jennifer white,home office,europe,unknown,2025-07-27,157
746,jessica johnson,consumer,europe,unknown,2025-07-27,157
635,ivan laurent,home office,europe,unknown,2025-07-28,156
167,barbara robinson,consumer,north america,unknown,2025-07-29,155
1078,mia harris,consumer,asia pacific,unknown,2025-07-29,155
1020,maria rodriguez,consumer,europe,unknown,2025-07-31,153
1079,mia johnson,consumer,europe,unknown,2025-07-31,153
94,amir thompson,corporate,south america,unknown,2025-08-01,152
199,carlos thomas,home office,north america,unknown,2025-08-01,152
1117,michael oliveira,corporate,south america,unknown,2025-08-02,151
1734,yuki robinson,consumer,middle east & africa,unknown,2025-08-02,151
1559,sophie martin,consumer,north america,unknown,2025-08-03,150
1296,oscar müller,consumer,north america,unknown,2025-08-04,149
817,karen patel,consumer,middle east & africa,unknown,2025-08-05,148
856,kenji santos,home office,europe,unknown,2025-08-05,148
389,emma sato,consumer,asia pacific,unknown,2025-08-06,147
1566,sophie sato,consumer,north america,unknown,2025-08-06,147
196,carlos sharma,corporate,asia pacific,unknown,2025-08-07,146
197,carlos sharma,consumer,north america,unknown,2025-08-09,144
1178,noah rodriguez,consumer,europe,unknown,2025-08-09,144
417,ethan wang,corporate,south america,unknown,2025-08-10,143
1477,robert thomas,consumer,europe,unknown,2025-08-10,143
1048,mary khan,corporate,asia pacific,unknown,2025-08-11,142
464,felix leroy,corporate,europe,unknown,2025-08-13,140
864,kenji williams,home office,europe,unknown,2025-08-16,137
1217,olga yamamoto,corporate,europe,unknown,2025-08-16,137
1664,wei sharma,consumer,middle east & africa,unknown,2025-08-16,137
591,ingrid nilsson,corporate,asia pacific,unknown,2025-08-17,136
1677,william chen,corporate,north america,unknown,2025-08-18,135
641,ivan nilsson,corporate,europe,unknown,2025-08-20,133
12,ahmed johansson,corporate,europe,unknown,2025-08-21,132
68,amina sharma,consumer,north america,unknown,2025-08-22,131
364,elizabeth williams,corporate,europe,unknown,2025-08-23,130
1194,olga leroy,corporate,middle east & africa,unknown,2025-08-25,128
565,hans oliveira,consumer,asia pacific,unknown,2025-08-26,127
535,hanna sato,consumer,europe,unknown,2025-08-27,126
38,ali kim,home office,europe,unknown,2025-08-28,125
396,emma wang,consumer,asia pacific,unknown,2025-08-28,125
1686,william martin,corporate,north america,unknown,2025-08-28,125
728,jennifer robinson,consumer,europe,unknown,2025-08-29,124
1669,wei thompson,consumer,north america,unknown,2025-08-29,124
631,ivan costa,home office,europe,unknown,2025-08-30,123
349,elizabeth miller,home office,north america,unknown,2025-08-31,122
977,lucas romano,consumer,europe,unknown,2025-09-01,121
280,clara robinson,consumer,europe,unknown,2025-09-02,120
427,fatima johnson,consumer,europe,unknown,2025-09-02,120
712,jennifer clark,corporate,middle east & africa,unknown,2025-09-02,120
1335,pierre anderson,corporate,asia pacific,unknown,2025-09-02,120
1336,pierre costa,corporate,north america,unknown,2025-09-03,119
1464,robert leroy,consumer,asia pacific,unknown,2025-09-03,119
140,ayumi singh,consumer,europe,unknown,2025-09-05,117
1616,thomas oliveira,corporate,middle east & africa,unknown,2025-09-05,117
1132,nadia ahmed,consumer,europe,unknown,2025-09-06,116
65,amina nilsson,consumer,asia pacific,unknown,2025-09-07,115
326,diego miller,home office,asia pacific,unknown,2025-09-07,115
727,jennifer pereira,consumer,middle east & africa,unknown,2025-09-08,114
1507,sarah clark,consumer,south america,unknown,2025-09-08,114
1569,sophie sharma,consumer,europe,unknown,2025-09-08,114
51,ali wang,consumer,asia pacific,unknown,2025-09-09,113
333,diego sharma,corporate,europe,unknown,2025-09-09,113
1001,marco tanaka,consumer,europe,unknown,2025-09-11,111
1493,sakura nilsson,corporate,middle east & africa,unknown,2025-09-11,111
1417,raj thompson,consumer,south america,unknown,2025-09-14,108
16,ahmed russo,consumer,asia pacific,unknown,2025-09-15,107
848,kenji miller,home office,asia pacific,unknown,2025-09-15,107
1572,sophie white,corporate,europe,unknown,2025-09-15,107
252,christopher rodriguez,consumer,europe,unknown,2025-09-16,106
621,isabella smith,corporate,north america,unknown,2025-09-16,106
1215,olga weber,consumer,asia pacific,unknown,2025-09-16,106
1327,patricia pereira,corporate,middle east & africa,unknown,2025-09-16,106
1332,patricia weber,home office,europe,unknown,2025-09-16,106
829,karen suzuki,consumer,europe,unknown,2025-09-17,105
81,amir dubois,home office,north america,unknown,2025-09-19,103
268,clara hassan,consumer,asia pacific,unknown,2025-09-19,103
802,joseph wang,home office,europe,unknown,2025-09-19,103
1474,robert tanaka,corporate,europe,unknown,2025-09-19,103
1586,susan laurent,home office,south america,unknown,2025-09-19,103
82,amir ferrari,corporate,south america,unknown,2025-09-22,100
365,elizabeth zhang,corporate,north america,unknown,2025-09-22,100
206,chen chen,consumer,asia pacific,unknown,2025-09-23,99
1468,robert rodriguez,consumer,europe,unknown,2025-09-23,99
1539,sarah weber,home office,north america,unknown,2025-09-23,99
560,hans laurent,consumer,middle east & africa,unknown,2025-09-24,98
1168,noah fischer,consumer,europe,unknown,2025-09-24,98
214,chen martinez,consumer,asia pacific,unknown,2025-09-25,97
315,diego ferrari,corporate,europe,unknown,2025-09-25,97
446,fatima weber,consumer,europe,unknown,2025-09-25,97
1219,olivia ali,home office,north america,unknown,2025-09-25,97
626,isabella white,corporate,asia pacific,unknown,2025-09-26,96
888,layla sharma,corporate,middle east & africa,unknown,2025-09-26,96
1770,zara williams,consumer,europe,unknown,2025-09-26,96
597,ingrid wang,corporate,north america,unknown,2025-09-27,95
400,ethan chen,consumer,north america,unknown,2025-09-28,94
453,fatima zhang,consumer,asia pacific,unknown,2025-09-28,94
1003,maria ahmed,consumer,europe,unknown,2025-09-29,93
1560,sophie martinez,corporate,middle east & africa,unknown,2025-09-29,93
1610,thomas hassan,corporate,middle east & africa,unknown,2025-09-29,93
1498,sakura rossi,consumer,europe,unknown,2025-09-30,92
1732,yuki miller,consumer,asia pacific,unknown,2025-09-30,92
375,emma johnson,corporate,asia pacific,unknown,2025-10-01,91
702,james santos,home office,asia pacific,unknown,2025-10-01,91
942,linda khan,consumer,middle east & africa,unknown,2025-10-01,91
1118,michael park,home office,asia pacific,unknown,2025-10-01,91
